;DENV46/1;DENV46/182;DENV73/1;DENV73/182
1;0.25238;0.49060;0.23579;0.49060
1;0.21807;0.34945;0.22796;0.34945
1;0.24923;0.52642;0.23307;0.52642
1;0.26092;0.41589;0.23709;0.41589
1;0.30661;0.27821;0.22672;0.27821
1;0.21656;0.25433;0.25415;0.25433
1;0.24351;0.45592;0.25301;0.45592
1;0.30573;0.57787;0.26292;0.57787
1;0.22222;0.28681;0.26514;0.28681
1;0.25679;0.46105;0.22308;0.46105
1;0.26516;0.31644;0.26680;0.31644
1;0.25240;0.25893;0.27499;0.25893
1;0.25404;0.37650;0.24651;0.37650
1;0.21717;0.49360;0.28201;0.49360
1;0.22273;0.21539;0.20970;0.21539
1;0.32081;0.42976;0.36003;0.42976
1;0.34095;0.39043;0.32533;0.39043
1;0.28355;0.36130;0.22560;0.36130
1;0.29357;0.39661;0.25950;0.39661
1;0.21687;0.36516;0.20354;0.36516
1;0.21767;0.23419;0.19196;0.23419
1;0.23965;0.54029;0.25006;0.54029
1;0.17805;0.20755;0.25186;0.20755
1;0.22233;0.28402;0.27553;0.28402
1;0.27533;0.30484;0.28363;0.30484
1;0.22629;0.27684;0.24939;0.27684
1;0.25461;0.34625;0.31741;0.34625
1;0.20387;0.25825;0.27529;0.25825
1;0.20700;0.23363;0.21850;0.23363
1;0.24029;0.30383;0.23906;0.30383
1;0.26941;0.52789;0.26020;0.52789
1;0.20020;0.43660;0.27392;0.43660
1;0.22894;0.28956;0.22817;0.28956
1;0.24357;0.35512;0.32736;0.35512
1;0.24696;0.65029;0.24506;0.65029
1;0.25158;0.44209;0.22363;0.44209
1;0.30335;0.49606;0.21909;0.49606
1;0.20412;0.24753;0.25213;0.24753
1;0.23647;0.44125;0.30333;0.44125
1;0.19989;0.51429;0.22699;0.51429
1;0.25334;0.45008;0.27425;0.45008
1;0.22404;0.23573;0.18545;0.23573
1;0.24479;0.24028;0.27272;0.24028
1;0.26709;0.48926;0.27031;0.48926
1;0.31731;0.53849;0.27981;0.53849
1;0.27281;0.32148;0.22140;0.32148
1;0.23639;0.57803;0.23620;0.57803
1;0.23507;0.34515;0.22473;0.34515
1;0.25411;0.23619;0.22883;0.23619
1;0.23239;0.30467;0.26511;0.30467
1;0.24788;0.31381;0.27713;0.31381
1;0.24734;0.20270;0.25212;0.20270
1;0.34262;0.49081;0.20767;0.49081
1;0.23174;0.24573;0.27144;0.24573
1;0.22112;0.19783;0.24962;0.19783
1;0.26568;0.41738;0.28577;0.41738
1;0.33611;0.44234;0.34766;0.44234
1;0.22449;0.40411;0.25464;0.40411
1;0.25694;0.39735;0.23293;0.39735
1;0.21629;0.22979;0.25216;0.22979
1;0.21297;0.26114;0.24558;0.26114
1;0.22937;0.37093;0.26178;0.37093
1;0.23238;0.25482;0.23927;0.25482
1;0.24708;0.43427;0.24160;0.43427
1;0.23401;0.27250;0.30506;0.27250
1;0.26572;0.40113;0.27646;0.40113
1;0.19907;0.29600;0.24179;0.29600
1;0.20624;0.29331;0.19700;0.29331
1;0.28416;0.35352;0.24763;0.35352
1;0.22938;0.32060;0.20359;0.32060
1;0.19708;0.35256;0.27030;0.35256
1;0.35793;0.37799;0.26717;0.37799
1;0.28443;0.44072;0.25702;0.44072
1;0.22341;0.46816;0.19778;0.46816
1;0.26886;0.38558;0.20746;0.38558
1;0.25536;0.23994;0.23635;0.23994
1;0.18426;0.13600;0.19934;0.13600
1;0.25837;0.25576;0.24096;0.25576
1;0.23354;0.27840;0.27801;0.27840
1;0.23296;0.47192;0.29156;0.47192
1;0.29706;0.29789;0.27981;0.29789
1;0.26531;0.27634;0.21505;0.27634
1;0.21191;0.23518;0.24139;0.23518
1;0.38275;0.45652;0.34797;0.45652
1;0.25283;0.35224;0.23465;0.35224
1;0.25657;0.25711;0.26072;0.25711
1;0.23611;0.44302;0.23072;0.44302
1;0.24658;0.25341;0.29728;0.25341
1;0.21489;0.26591;0.19717;0.26591
1;0.19527;0.37275;0.22055;0.37275
1;0.22480;0.32571;0.25130;0.32571
1;0.26043;0.33562;0.27074;0.33562
1;0.26695;0.42712;0.21622;0.42712
1;0.27597;0.40922;0.30020;0.40922
1;0.42839;0.49576;0.36178;0.49576
1;0.23265;0.34931;0.22504;0.34931
1;0.18648;0.38131;0.24583;0.38131
1;0.22181;0.45729;0.20704;0.45729
1;0.27179;0.23654;0.27361;0.23654
1;0.30724;0.44795;0.26065;0.44795
1;0.24990;0.21234;0.27891;0.21234
1;0.23037;0.33114;0.28975;0.33114
1;0.27986;0.32980;0.26806;0.32980
1;0.25335;0.25029;0.26029;0.25029
1;0.26798;0.21515;0.20480;0.21515
1;0.30112;0.33407;0.31634;0.33407
1;0.20860;0.39103;0.25390;0.39103
1;0.25863;0.37455;0.31511;0.37455
1;0.23815;0.34792;0.26581;0.34792
1;0.29161;0.35824;0.22650;0.35824
1;0.25229;0.45248;0.26148;0.45248
1;0.26907;0.25907;0.24244;0.25907
1;0.21375;0.29693;0.20244;0.29693
1;0.26158;0.49136;0.24392;0.49136
1;0.36315;0.42501;0.32233;0.42501
1;0.13998;0.12553;0.13198;0.12553
1;0.22766;0.61887;0.25806;0.61887
1;0.25512;0.24333;0.36700;0.24333
1;0.20492;0.22084;0.25062;0.22084
1;0.27011;0.42319;0.25839;0.42319
1;0.22768;0.33450;0.26590;0.33450
1;0.23853;0.21533;0.21077;0.21533
1;0.28900;0.33474;0.25859;0.33474
1;0.27913;0.51923;0.23328;0.51923
1;0.21973;0.31685;0.25963;0.31685
1;0.21812;0.30382;0.18223;0.30382
1;0.31945;0.36555;0.30718;0.36555
1;0.31132;0.21259;0.19989;0.21259
1;0.25044;0.34264;0.26003;0.34264
1;0.23980;0.20682;0.17056;0.20682
1;0.24481;0.33435;0.24283;0.33435
1;0.29358;0.38465;0.26540;0.38465
1;0.26787;0.52818;0.30045;0.52818
1;0.27901;0.26925;0.25960;0.26925
1;0.28995;0.44406;0.22294;0.44406
1;0.23502;0.48410;0.25738;0.48410
1;0.21573;0.31150;0.26592;0.31150
1;0.23742;0.20924;0.21814;0.20924
1;0.22101;0.34409;0.23971;0.34409
1;0.27457;0.28723;0.20897;0.28723
1;0.30290;0.46010;0.28810;0.46010
1;0.29251;0.43489;0.24237;0.43489
1;0.22687;0.32452;0.23542;0.32452
1;0.27990;0.37545;0.26394;0.37545
1;0.20022;0.16310;0.26702;0.16310
1;0.33312;0.38831;0.22597;0.38831
1;0.25323;0.45007;0.27126;0.45007
1;0.28730;0.42032;0.21919;0.42032
1;0.27423;0.30372;0.25653;0.30372
1;0.23132;0.31888;0.27027;0.31888
1;0.25360;0.43771;0.22971;0.43771
1;0.20615;0.36638;0.24492;0.36638
1;0.24303;0.40436;0.24471;0.40436
1;0.21560;0.42330;0.20923;0.42330
1;0.34156;0.38431;0.27630;0.38431
1;0.26134;0.27485;0.21281;0.27485
1;0.24466;0.26349;0.20750;0.26349
1;0.19412;0.25716;0.27617;0.25716
1;0.19753;0.37541;0.22821;0.37541
1;0.26149;0.21882;0.25589;0.21882
1;0.22694;0.23669;0.21138;0.23669
1;0.21738;0.34020;0.30827;0.34020
1;0.22079;0.34949;0.25605;0.34949
1;0.27072;0.32641;0.21970;0.32641
1;0.24513;0.31717;0.27805;0.31717
1;0.26198;0.36832;0.33829;0.36832
1;0.42018;0.51900;0.32535;0.51900
1;0.21095;0.11379;0.18217;0.11379
1;0.27292;0.32203;0.25279;0.32203
1;0.15378;0.24462;0.14908;0.24462
1;0.37287;0.42829;0.37081;0.42829
1;0.35045;0.51805;0.20914;0.51805
1;0.24578;0.31586;0.27804;0.31586
1;0.27923;0.31957;0.25666;0.31957
1;0.17073;0.17548;0.15943;0.17548
1;0.25861;0.43022;0.24168;0.43022
1;0.25225;0.26340;0.22931;0.26340
1;0.25072;0.33010;0.24503;0.33010
1;0.24915;0.42244;0.27843;0.42244
1;0.23537;0.44916;0.19785;0.44916
1;0.25570;0.26122;0.21171;0.26122
1;0.22110;0.50235;0.21721;0.50235
1;0.20591;0.20843;0.17976;0.20843
1;0.17419;0.44045;0.20875;0.44045
1;0.23660;0.31799;0.28655;0.31799
1;0.25706;0.29129;0.23761;0.29129
1;0.25243;0.45912;0.22047;0.45912
1;0.28850;0.35291;0.28627;0.35291
1;0.24509;0.42225;0.25917;0.42225
1;0.22505;0.38333;0.23521;0.38333
1;0.30061;0.30197;0.26360;0.30197
1;0.23335;0.34629;0.24346;0.34629
1;0.25963;0.41633;0.22815;0.41633
1;0.32324;0.44342;0.28256;0.44342
1;0.26629;0.40268;0.25922;0.40268
1;0.22237;0.37956;0.20658;0.37956
1;0.23107;0.41213;0.25897;0.41213
1;0.24517;0.24432;0.26014;0.24432
1;0.25047;0.38250;0.24945;0.38250
1;0.20434;0.22309;0.21584;0.22309
1;0.30398;0.58047;0.29754;0.58047
1;0.23999;0.35710;0.23297;0.35710
1;0.26886;0.22695;0.22328;0.22695
1;0.22407;0.43931;0.24424;0.43931
1;0.26949;0.41445;0.26784;0.41445
1;0.28705;0.20198;0.22884;0.20198
1;0.25305;0.24005;0.19637;0.24005
1;0.26027;0.28813;0.23573;0.28813
1;0.25945;0.28990;0.26896;0.28990
1;0.24593;0.43709;0.26669;0.43709
1;0.24674;0.24239;0.20003;0.24239
1;0.26621;0.34167;0.22839;0.34167
1;0.24347;0.31457;0.22545;0.31457
1;0.33360;0.44221;0.35258;0.44221
1;0.27065;0.49152;0.27394;0.49152
1;0.37611;0.54127;0.29723;0.54127
1;0.26985;0.25025;0.18778;0.25025
1;0.25044;0.36220;0.23549;0.36220
1;0.25656;0.43075;0.28306;0.43075
1;0.23961;0.50284;0.22866;0.50284
1;0.15895;0.14114;0.15785;0.14114
1;0.25600;0.43315;0.28422;0.43315
1;0.24752;0.34615;0.24144;0.34615
1;0.25124;0.22204;0.25296;0.22204
1;0.24964;0.25545;0.25580;0.25545
1;0.27618;0.39955;0.27117;0.39955
1;0.30650;0.39607;0.28650;0.39607
1;0.35550;0.59373;0.36233;0.59373
1;0.19628;0.34297;0.28890;0.34297
1;0.25475;0.26432;0.21216;0.26432
1;0.26540;0.36931;0.24895;0.36931
1;0.26564;0.35621;0.28415;0.35621
1;0.23631;0.34993;0.27620;0.34993
1;0.23226;0.40766;0.23104;0.40766
1;0.26153;0.56754;0.22121;0.56754
1;0.32260;0.53732;0.26693;0.53732
1;0.28732;0.26338;0.36097;0.26338
1;0.25880;0.46648;0.30701;0.46648
1;0.20596;0.32872;0.26782;0.32872
1;0.20827;0.21954;0.17133;0.21954
1;0.32141;0.40251;0.40857;0.40251
1;0.20721;0.30413;0.23597;0.30413
1;0.23796;0.42087;0.23410;0.42087
1;0.24889;0.38424;0.23637;0.38424
1;0.25550;0.46153;0.21253;0.46153
1;0.29959;0.34951;0.23489;0.34951
1;0.22353;0.38342;0.26149;0.38342
1;0.25198;0.52510;0.24268;0.52510
1;0.30889;0.16867;0.21854;0.16867
1;0.24936;0.31555;0.27743;0.31555
1;0.24194;0.35009;0.29718;0.35009
1;0.23649;0.37680;0.28394;0.37680
1;0.23055;0.32154;0.21099;0.32154
1;0.24688;0.42159;0.26252;0.42159
1;0.27693;0.30305;0.25756;0.30305
1;0.18061;0.19311;0.19979;0.19311
1;0.31317;0.58219;0.22023;0.58219
1;0.20300;0.28631;0.24229;0.28631
1;0.24862;0.47445;0.20026;0.47445
1;0.26914;0.32573;0.19758;0.32573
1;0.21087;0.40769;0.29965;0.40769
1;0.26717;0.54953;0.20941;0.54953
1;0.24395;0.31388;0.25567;0.31388
1;0.23212;0.28118;0.20836;0.28118
1;0.21800;0.52027;0.22168;0.52027
1;0.36572;0.38442;0.34451;0.38442
1;0.26128;0.46560;0.25838;0.46560
1;0.42709;0.49145;0.35736;0.49145
1;0.20412;0.26157;0.23092;0.26157
1;0.26583;0.40818;0.28449;0.40818
1;0.24957;0.36456;0.23936;0.36456
1;0.39001;0.49182;0.42461;0.49182
1;0.21797;0.26063;0.27291;0.26063
1;0.21634;0.29378;0.23321;0.29378
1;0.24128;0.34803;0.22802;0.34803
1;0.22858;0.44265;0.22446;0.44265
1;0.23646;0.20361;0.20346;0.20361
1;0.24074;0.43695;0.24515;0.43695
1;0.21367;0.28237;0.17341;0.28237
1;0.22260;0.42629;0.26509;0.42629
1;0.25365;0.43078;0.27669;0.43078
1;0.31624;0.47618;0.22058;0.47618
1;0.22981;0.49901;0.26402;0.49901
1;0.25279;0.27633;0.25756;0.27633
1;0.19388;0.38863;0.27204;0.38863
1;0.13973;0.15631;0.13209;0.15631
1;0.27804;0.32694;0.24467;0.32694
1;0.26233;0.41024;0.29963;0.41024
1;0.30699;0.37778;0.36461;0.37778
1;0.28689;0.43014;0.28703;0.43014
1;0.31142;0.38381;0.26168;0.38381
1;0.25506;0.32673;0.21259;0.32673
1;0.24400;0.24248;0.24746;0.24248
1;0.24359;0.35491;0.29836;0.35491
1;0.23815;0.26636;0.22862;0.26636
1;0.24807;0.30860;0.23708;0.30860
1;0.27386;0.30162;0.29607;0.30162
1;0.19108;0.26913;0.24081;0.26913
1;0.20862;0.35323;0.19131;0.35323
1;0.21680;0.25346;0.23327;0.25346
1;0.17328;0.18344;0.19401;0.18344
1;0.30215;0.38465;0.25507;0.38465
1;0.23952;0.32797;0.30258;0.32797
1;0.22786;0.28911;0.17597;0.28911
1;0.27597;0.47106;0.24877;0.47106
1;0.16774;0.19024;0.15902;0.19024
1;0.20765;0.34675;0.24780;0.34675
1;0.25778;0.46619;0.17571;0.46619
1;0.25539;0.34515;0.27630;0.34515
1;0.21349;0.31273;0.25670;0.31273
1;0.25322;0.26138;0.27334;0.26138
1;0.22945;0.24314;0.20958;0.24314
1;0.34626;0.41595;0.32722;0.41595
1;0.23613;0.26369;0.27962;0.26369
1;0.20996;0.39351;0.23199;0.39351
1;0.22235;0.30000;0.26558;0.30000
1;0.22928;0.43513;0.27546;0.43513
1;0.23236;0.22646;0.22169;0.22646
1;0.30233;0.36752;0.29255;0.36752
1;0.22274;0.31589;0.32685;0.31589
1;0.16778;0.20624;0.16227;0.20624
1;0.21603;0.34721;0.23234;0.34721
1;0.25786;0.39217;0.24168;0.39217
1;0.22464;0.29893;0.29349;0.29893
1;0.26755;0.39382;0.36718;0.39382
1;0.22813;0.28654;0.24569;0.28654
1;0.21776;0.26555;0.17194;0.26555
1;0.24983;0.31905;0.24141;0.31905
1;0.23414;0.37623;0.24574;0.37623
1;0.19978;0.20450;0.22486;0.20450
1;0.24769;0.30229;0.28489;0.30229
1;0.26725;0.23131;0.21845;0.23131
1;0.23681;0.35772;0.20691;0.35772
1;0.25478;0.26041;0.21220;0.26041
1;0.28772;0.33251;0.26132;0.33251
1;0.25092;0.48013;0.21328;0.48013
1;0.22601;0.44885;0.26197;0.44885
1;0.36711;0.44736;0.33367;0.44736
1;0.29300;0.43333;0.27700;0.43333
1;0.16786;0.19516;0.20594;0.19516
1;0.24665;0.42122;0.27038;0.42122
1;0.20479;0.33213;0.28732;0.33213
1;0.27756;0.55545;0.24919;0.55545
1;0.20983;0.27418;0.26283;0.27418
1;0.24347;0.40425;0.23951;0.40425
1;0.20940;0.26887;0.23473;0.26887
1;0.24653;0.43667;0.28582;0.43667
1;0.26126;0.48882;0.22207;0.48882
1;0.27462;0.30628;0.32078;0.30628
1;0.22574;0.48598;0.23447;0.48598
1;0.22470;0.39401;0.23783;0.39401
1;0.21396;0.27270;0.29864;0.27270
1;0.26131;0.28546;0.27508;0.28546
1;0.28571;0.52761;0.24491;0.52761
1;0.20284;0.17103;0.19094;0.17103
1;0.20190;0.48393;0.23124;0.48393
1;0.28379;0.37622;0.25019;0.37622
1;0.26581;0.32736;0.24840;0.32736
1;0.21045;0.21497;0.22884;0.21497
1;0.33021;0.39567;0.45305;0.39567
1;0.24925;0.25938;0.35042;0.25938
1;0.23621;0.51923;0.24480;0.51923
1;0.25641;0.28064;0.36593;0.28064
1;0.24091;0.40510;0.23532;0.40510
1;0.26901;0.22339;0.24529;0.22339
1;0.29474;0.39726;0.29118;0.39726
1;0.27095;0.43926;0.32794;0.43926
1;0.26878;0.45426;0.22591;0.45426
1;0.25445;0.42977;0.23959;0.42977
1;0.24908;0.43837;0.27909;0.43837
1;0.29129;0.32363;0.24909;0.32363
1;0.15976;0.19955;0.17789;0.19955
1;0.22637;0.40767;0.21362;0.40767
1;0.23130;0.40842;0.21281;0.40842
1;0.24581;0.19974;0.22081;0.19974
1;0.22366;0.26720;0.27378;0.26720
1;0.23599;0.39154;0.25759;0.39154
1;0.28735;0.32190;0.25066;0.32190
1;0.22750;0.31811;0.33277;0.31811
1;0.19224;0.30321;0.26215;0.30321
1;0.24708;0.41926;0.25695;0.41926
1;0.30493;0.25101;0.24137;0.25101
1;0.40702;0.54196;0.41778;0.54196
1;0.16795;0.11322;0.18088;0.11322
1;0.28839;0.23553;0.25809;0.23553
1;0.24622;0.34414;0.26039;0.34414
1;0.19407;0.23103;0.27685;0.23103
1;0.30949;0.43310;0.26070;0.43310
1;0.20161;0.31232;0.23886;0.31232
1;0.22803;0.23199;0.25851;0.23199
1;0.28125;0.45692;0.21682;0.45692
1;0.26910;0.31481;0.23301;0.31481
1;0.30840;0.24562;0.24509;0.24562
1;0.24173;0.25767;0.29940;0.25767
1;0.25679;0.21585;0.21244;0.21585
1;0.25403;0.35168;0.23653;0.35168
1;0.24759;0.20054;0.25654;0.20054
1;0.21642;0.24745;0.27405;0.24745
1;0.23171;0.32921;0.20896;0.32921
1;0.24616;0.58165;0.23105;0.58165
1;0.23769;0.26349;0.23495;0.26349
1;0.20380;0.37766;0.27525;0.37766
1;0.24781;0.34388;0.29896;0.34388
1;0.22498;0.31823;0.25407;0.31823
1;0.26413;0.47181;0.24614;0.47181
1;0.29211;0.43530;0.27284;0.43530
1;0.22951;0.38417;0.23912;0.38417
1;0.24993;0.46166;0.22447;0.46166
1;0.26214;0.43154;0.30337;0.43154
1;0.25777;0.53260;0.20681;0.53260
1;0.21297;0.27259;0.25740;0.27259
1;0.24778;0.35706;0.26123;0.35706
1;0.26636;0.32172;0.23247;0.32172
1;0.24919;0.36748;0.20419;0.36748
1;0.25215;0.24938;0.22104;0.24938
1;0.20410;0.32530;0.17498;0.32530
1;0.24061;0.27475;0.24037;0.27475
1;0.20868;0.21592;0.25192;0.21592
1;0.21857;0.31455;0.27144;0.31455
1;0.22988;0.46066;0.22405;0.46066
1;0.25041;0.27488;0.25147;0.27488
1;0.21422;0.21892;0.22387;0.21892
1;0.22579;0.28495;0.24394;0.28495
1;0.29054;0.35601;0.24595;0.35601
1;0.25461;0.26303;0.21104;0.26303
1;0.34027;0.33088;0.23367;0.33088
1;0.26295;0.23863;0.22341;0.23863
1;0.25366;0.51797;0.22946;0.51797
1;0.27697;0.38190;0.21818;0.38190
1;0.23850;0.34951;0.31733;0.34951
1;0.22250;0.21464;0.20780;0.21464
1;0.22976;0.38023;0.24133;0.38023
1;0.23731;0.33017;0.32855;0.33017
1;0.21306;0.22687;0.24351;0.22687
1;0.23798;0.37717;0.22348;0.37717
1;0.22823;0.20486;0.30272;0.20486
1;0.25277;0.48701;0.23682;0.48701
1;0.21159;0.52175;0.27181;0.52175
1;0.21803;0.25720;0.25944;0.25720
1;0.24479;0.23745;0.27403;0.23745
1;0.25666;0.45058;0.28435;0.45058
1;0.25456;0.45189;0.28219;0.45189
1;0.23028;0.38954;0.23088;0.38954
1;0.21709;0.20979;0.21478;0.20979
1;0.20031;0.29294;0.26249;0.29294
1;0.22943;0.39737;0.25943;0.39737
1;0.23351;0.33238;0.22221;0.33238
1;0.25775;0.19418;0.22534;0.19418
1;0.31019;0.32957;0.24944;0.32957
1;0.35097;0.38750;0.37736;0.38750
1;0.22767;0.31767;0.22132;0.31767
1;0.27740;0.21953;0.25350;0.21953
1;0.22500;0.28888;0.25249;0.28888
1;0.24376;0.33539;0.28985;0.33539
1;0.26909;0.30733;0.26854;0.30733
1;0.28847;0.34938;0.29196;0.34938
1;0.24929;0.33508;0.20576;0.33508
1;0.23170;0.37970;0.27344;0.37970
1;0.23764;0.31539;0.25236;0.31539
1;0.35222;0.39211;0.32417;0.39211
1;0.24471;0.48637;0.18746;0.48637
1;0.22850;0.45163;0.28901;0.45163
1;0.20785;0.21771;0.32151;0.21771
1;0.22415;0.44800;0.23754;0.44800
1;0.25018;0.54968;0.26761;0.54968
1;0.31618;0.45941;0.41379;0.45941
1;0.20368;0.40006;0.23150;0.40006
1;0.29997;0.41069;0.27383;0.41069
1;0.26149;0.30330;0.22306;0.30330
1;0.25768;0.31109;0.31621;0.31109
1;0.19771;0.35724;0.23253;0.35724
1;0.22038;0.33891;0.24163;0.33891
1;0.26454;0.32723;0.32114;0.32723
1;0.24362;0.50212;0.23484;0.50212
1;0.24966;0.44375;0.23730;0.44375
1;0.24656;0.36476;0.24618;0.36476
1;0.24147;0.59026;0.23503;0.59026
1;0.22627;0.42110;0.23974;0.42110
1;0.24573;0.48099;0.20787;0.48099
1;0.23313;0.38449;0.23350;0.38449
1;0.26382;0.24002;0.32936;0.24002
1;0.26428;0.39528;0.26597;0.39528
1;0.25073;0.30755;0.22770;0.30755
1;0.21826;0.35191;0.20085;0.35191
1;0.24603;0.24952;0.24567;0.24952
1;0.21768;0.29225;0.21102;0.29225
1;0.21448;0.22363;0.21720;0.22363
1;0.28436;0.44825;0.23938;0.44825
1;0.24148;0.49010;0.24185;0.49010
1;0.24990;0.31433;0.27921;0.31433
1;0.32788;0.49019;0.27088;0.49019
1;0.29736;0.37827;0.19211;0.37827
1;0.24107;0.49512;0.24374;0.49512
1;0.27103;0.28961;0.26602;0.28961
1;0.38408;0.42780;0.30376;0.42780
1;0.24464;0.31294;0.25517;0.31294
1;0.21110;0.29564;0.22952;0.29564
1;0.19710;0.21735;0.22644;0.21735
1;0.19529;0.44058;0.25076;0.44058
1;0.27654;0.31689;0.30650;0.31689
1;0.28771;0.43115;0.28684;0.43115
1;0.16545;0.39130;0.24838;0.39130
1;0.22059;0.24629;0.22940;0.24629
1;0.29645;0.45097;0.31906;0.45097
1;0.26707;0.24676;0.21771;0.24676
1;0.24729;0.33289;0.25609;0.33289
1;0.29542;0.31282;0.21669;0.31282
1;0.23629;0.43926;0.28719;0.43926
1;0.24513;0.28884;0.22660;0.28884
1;0.27601;0.32518;0.32512;0.32518
1;0.24928;0.29491;0.33750;0.29491
1;0.20553;0.23811;0.27485;0.23811
1;0.16711;0.17935;0.14216;0.17935
1;0.25156;0.38549;0.21906;0.38549
1;0.25818;0.41608;0.25752;0.41608
1;0.27511;0.35118;0.25113;0.35118
1;0.24109;0.49905;0.26855;0.49905
1;0.26846;0.28297;0.26568;0.28297
1;0.24894;0.38489;0.24879;0.38489
1;0.21174;0.32261;0.23373;0.32261
1;0.23728;0.55580;0.28632;0.55580
1;0.14521;0.15593;0.14450;0.15593
1;0.20938;0.25467;0.20619;0.25467
1;0.22049;0.27800;0.26206;0.27800
1;0.27286;0.47130;0.26664;0.47130
1;0.24279;0.38267;0.29198;0.38267
1;0.35045;0.45969;0.32792;0.45969
1;0.38602;0.41704;0.24408;0.41704
1;0.22553;0.52795;0.17634;0.52795
1;0.21339;0.24535;0.24828;0.24535
1;0.21941;0.40729;0.20942;0.40729
1;0.22701;0.43513;0.22758;0.43513
1;0.22974;0.33138;0.23167;0.33138
1;0.24998;0.52282;0.21338;0.52282
1;0.25344;0.32706;0.19953;0.32706
1;0.23962;0.42144;0.22966;0.42144
1;0.23145;0.44460;0.25010;0.44460
1;0.33952;0.45564;0.32944;0.45564
1;0.20431;0.53639;0.27089;0.53639
1;0.25591;0.27720;0.34979;0.27720
1;0.20347;0.26453;0.23822;0.26453
1;0.27252;0.33095;0.22775;0.33095
1;0.22781;0.44027;0.22502;0.44027
1;0.25287;0.41964;0.22950;0.41964
1;0.22501;0.38563;0.29884;0.38563
1;0.26430;0.29679;0.27545;0.29679
1;0.25264;0.45827;0.27685;0.45827
1;0.25403;0.48016;0.20127;0.48016
1;0.28486;0.31757;0.25686;0.31757
1;0.25263;0.41714;0.35634;0.41714
1;0.26519;0.32743;0.24018;0.32743
1;0.23559;0.46361;0.19597;0.46361
1;0.27746;0.45569;0.23701;0.45569
1;0.24724;0.23178;0.24693;0.23178
1;0.24666;0.45196;0.24646;0.45196
1;0.24114;0.31476;0.19557;0.31476
1;0.21873;0.22541;0.20195;0.22541
1;0.25061;0.34210;0.22942;0.34210
1;0.18712;0.39822;0.26592;0.39822
1;0.19513;0.23934;0.27126;0.23934
1;0.20581;0.28266;0.23193;0.28266
1;0.27192;0.46062;0.23701;0.46062
1;0.23538;0.41045;0.29946;0.41045
1;0.22324;0.27218;0.26292;0.27218
1;0.25259;0.32465;0.24673;0.32465
1;0.19061;0.16121;0.19281;0.16121
1;0.19074;0.35410;0.24435;0.35410
1;0.24685;0.41547;0.25653;0.41547
1;0.23389;0.21901;0.23110;0.21901
1;0.28281;0.23367;0.24795;0.23367
1;0.25649;0.25882;0.20834;0.25882
1;0.28707;0.31567;0.23453;0.31567
1;0.20882;0.43110;0.21714;0.43110
1;0.23804;0.36892;0.21940;0.36892
1;0.20083;0.18896;0.22218;0.18896
1;0.23316;0.24932;0.22732;0.24932
1;0.22830;0.27623;0.20248;0.27623
1;0.30791;0.38103;0.29276;0.38103
1;0.20131;0.24729;0.27357;0.24729
1;0.25586;0.29712;0.22712;0.29712
1;0.25227;0.41024;0.31166;0.41024
1;0.23956;0.22567;0.21785;0.22567
1;0.14744;0.21178;0.17968;0.21178
1;0.25982;0.40660;0.33738;0.40660
1;0.37462;0.47613;0.37788;0.47613
1;0.24172;0.33802;0.25535;0.33802
1;0.29093;0.44064;0.25847;0.44064
1;0.23077;0.43121;0.25497;0.43121
1;0.26774;0.26416;0.32727;0.26416
1;0.23956;0.43275;0.21153;0.43275
1;0.28167;0.49008;0.23751;0.49008
1;0.25369;0.45279;0.29847;0.45279
1;0.23984;0.23740;0.22945;0.23740
1;0.25010;0.36559;0.31917;0.36559
1;0.24841;0.27862;0.23277;0.27862
1;0.27839;0.38525;0.25665;0.38525
1;0.27479;0.48379;0.23706;0.48379
1;0.22671;0.32457;0.20420;0.32457
1;0.36298;0.52399;0.40037;0.52399
1;0.20725;0.45166;0.28354;0.45166
1;0.26105;0.38657;0.25284;0.38657
1;0.23859;0.32378;0.27778;0.32378
1;0.25155;0.41463;0.25222;0.41463
1;0.27529;0.34842;0.41106;0.34842
1;0.20682;0.29725;0.23855;0.29725
1;0.24169;0.26133;0.34472;0.26133
1;0.30697;0.42741;0.25641;0.42741
1;0.26534;0.45585;0.32545;0.45585
1;0.25222;0.52681;0.23537;0.52681
1;0.24576;0.23350;0.23694;0.23350
1;0.25245;0.52723;0.22831;0.52723
1;0.23649;0.48329;0.22787;0.48329
1;0.25876;0.30551;0.23954;0.30551
1;0.22981;0.32921;0.24446;0.32921
1;0.24834;0.28051;0.21143;0.28051
1;0.28013;0.25447;0.24563;0.25447
1;0.17630;0.17966;0.20027;0.17966
1;0.25535;0.20746;0.21888;0.20746
1;0.23505;0.64776;0.25808;0.64776
1;0.27226;0.42777;0.32500;0.42777
1;0.29888;0.33543;0.20838;0.33543
1;0.29322;0.46503;0.22993;0.46503
1;0.19912;0.26787;0.27228;0.26787
1;0.24540;0.44097;0.27244;0.44097
1;0.28928;0.41810;0.27231;0.41810
1;0.26659;0.29560;0.18768;0.29560
1;0.23644;0.23295;0.19070;0.23295
1;0.20430;0.38958;0.29872;0.38958
1;0.22170;0.33459;0.17297;0.33459
1;0.27096;0.24632;0.29232;0.24632
1;0.21908;0.29954;0.25067;0.29954
1;0.21033;0.46578;0.19219;0.46578
1;0.22630;0.30580;0.27944;0.30580
1;0.22243;0.46188;0.19588;0.46188
1;0.20948;0.34542;0.30518;0.34542
